ISO,Year,Country,Classification,Disaster.Type,Disaster.Subgroup,Region,Continent,Total.Deaths..adjusted.,Total.Damage..adjusted.,CPI,X.1.90.per.day...poverty.gap.index,co2_per_capita,Constant,Damage.pergdp
ESP,1997,Spain,Warm Temperate,Epidemic,Biological,Southern Europe,Europe,1,1,62.7858352,0.5736285,6.68,1,1.69E-12
ESP,1997,Spain,Warm Temperate,Storm,Meteorological,Southern Europe,Europe,22,5001,62.7858352,0.5736285,6.68,1,8.48E-09
ESP,1997,Spain,Warm Temperate,Flood,Hydrological,Southern Europe,Europe,6,1,62.7858352,0.5736285,6.68,1,1.69E-12
ESP,1998,Spain,Warm Temperate,Storm,Meteorological,Southern Europe,Europe,1,1001,63.76045524,0.4636876,6.867,1,1.62E-09
ESP,1998,Spain,Warm Temperate,Wildfire,Climatological,Southern Europe,Europe,1,42109,63.76045524,0.4636876,6.867,1,6.80E-08
ESP,1999,Spain,Warm Temperate,Drought,Climatological,Southern Europe,Europe,1,3200001,65.15554686,0.3525831,7.404,1,5.04E-06
ESP,1999,Spain,Warm Temperate,Earthquake,Geophysical,Southern Europe,Europe,1,44005,65.15554686,0.3525831,7.404,1,6.93E-08
ESP,1999,Spain,Warm Temperate,Storm,Meteorological,Southern Europe,Europe,7,100001,65.15554686,0.3525831,7.404,1,1.58E-07
ESP,2000,Spain,Warm Temperate,Flood,Hydrological,Southern Europe,Europe,17,1,67.35575898,0.2424765,7.627,1,1.68E-12
ESP,2000,Spain,Warm Temperate,Wildfire,Climatological,Southern Europe,Europe,1,1,67.35575898,0.2424765,7.627,1,1.68E-12
ESP,2000,Spain,Warm Temperate,Storm,Meteorological,Southern Europe,Europe,8,1,67.35575898,0.2424765,7.627,1,1.68E-12
ESP,2000,Spain,Warm Temperate,Storm,Meteorological,Southern Europe,Europe,8,1,67.35575898,0.2424765,7.627,1,1.68E-12
ESP,2000,Spain,Warm Temperate,Flood,Hydrological,Southern Europe,Europe,9,75001,67.35575898,0.2424765,7.627,1,1.26E-07
ESP,2001,Spain,Warm Temperate,Epidemic,Biological,Southern Europe,Europe,3,1,69.25933995,0.3533562,7.584,1,1.59E-12
ESP,2001,Spain,Warm Temperate,Storm,Meteorological,Southern Europe,Europe,11,72001,69.25933995,0.3533562,7.584,1,1.15E-07
ESP,2002,Spain,Warm Temperate,Epidemic,Biological,Southern Europe,Europe,1,1,70.35781897,0.4679693,7.954,1,1.42E-12
ESP,2002,Spain,Warm Temperate,Flood,Hydrological,Southern Europe,Europe,7,87001,70.35781897,0.4679693,7.954,1,1.23E-07
ESP,2003,Spain,Warm Temperate,Wildfire,Climatological,Southern Europe,Europe,6,1,71.95500655,0.5854083,7.928,1,1.10E-12
ESP,2003,Spain,Warm Temperate,Extreme temperature,Meteorological,Southern Europe,Europe,15091,880001,71.95500655,0.5854083,7.928,1,9.72E-07
ESP,2004,Spain,Warm Temperate,Flood,Hydrological,Southern Europe,Europe,1,14286,73.88141244,0.6071078,8.188,1,1.34E-08
ESP,2004,Spain,Warm Temperate,Extreme temperature,Meteorological,Southern Europe,Europe,27,1,73.88141244,0.6071078,8.188,1,9.37E-13
ESP,2004,Spain,Warm Temperate,Wildfire,Climatological,Southern Europe,Europe,4,3001,73.88141244,0.6071078,8.188,1,2.81E-09
ESP,2005,Spain,Warm Temperate,Extreme temperature,Meteorological,Southern Europe,Europe,10,1,76.38802721,0.5808101,8.398,1,8.67E-13
ESP,2005,Spain,Warm Temperate,Wildfire,Climatological,Southern Europe,Europe,12,2050001,76.38802721,0.5808101,8.398,1,1.78E-06
ESP,2006,Spain,Warm Temperate,Extreme temperature,Meteorological,Southern Europe,Europe,22,1,78.85225551,0.6278085,8.064,1,7.94E-13
ESP,2006,Spain,Warm Temperate,Wildfire,Climatological,Southern Europe,Europe,5,659001,78.85225551,0.6278085,8.064,1,5.23E-07
ESP,2006,Spain,Warm Temperate,Flood,Hydrological,Southern Europe,Europe,1,1,78.85225551,0.6278085,8.064,1,7.94E-13
ESP,2007,Spain,Warm Temperate,Flood,Hydrological,Southern Europe,Europe,2,1,81.10165893,0.2860442,8.113,1,6.79E-13
ESP,2007,Spain,Warm Temperate,Flood,Hydrological,Southern Europe,Europe,4,1,81.10165893,0.2860442,8.113,1,6.79E-13
ESP,2007,Spain,Warm Temperate,Storm,Meteorological,Southern Europe,Europe,2,1,81.10165893,0.2860442,8.113,1,6.79E-13
ESP,2007,Spain,Warm Temperate,Flood,Hydrological,Southern Europe,Europe,2,400001,81.10165893,0.2860442,8.113,1,2.72E-07
ESP,2009,Spain,Warm Temperate,Storm,Meteorological,Southern Europe,Europe,15,1900001,83.91580741,0.589687,6.384,1,1.28E-06
ESP,2009,Spain,Warm Temperate,Wildfire,Climatological,Southern Europe,Europe,7,1,83.91580741,0.589687,6.384,1,6.73E-13
ESP,2010,Spain,Warm Temperate,Storm,Meteorological,Southern Europe,Europe,4,340001,85.2920606,0.529148,6.049,1,2.39E-07
ESP,2010,Spain,Warm Temperate,Flood,Hydrological,Southern Europe,Europe,3,1,85.2920606,0.529148,6.049,1,7.04E-13
ESP,2011,Spain,Warm Temperate,Earthquake,Geophysical,Southern Europe,Europe,11,200001,87.98460292,0.8722659,6.047,1,1.35E-07
ESP,2011,Spain,Warm Temperate,Flood,Hydrological,Southern Europe,Europe,2,1,87.98460292,0.8722659,6.047,1,6.76E-13
ESP,2012,Spain,Warm Temperate,Wildfire,Climatological,Southern Europe,Europe,5,1,89.80529293,0.6103163,5.927,1,7.55E-13
ESP,2012,Spain,Warm Temperate,Flood,Hydrological,Southern Europe,Europe,11,395001,89.80529293,0.6103163,5.927,1,2.98E-07
ESP,2013,Spain,Warm Temperate,Flood,Hydrological,Southern Europe,Europe,1,1,91.12079403,0.7585045,5.385,1,7.38E-13
ESP,2013,Spain,Warm Temperate,Storm,Meteorological,Southern Europe,Europe,1,1,91.12079403,0.7585045,5.385,1,7.38E-13
ESP,2014,Spain,Warm Temperate,Storm,Meteorological,Southern Europe,Europe,4,1,92.59898057,0.493256,5.453,1,7.30E-13
ESP,2015,Spain,Warm Temperate,Flood,Hydrological,Southern Europe,Europe,5,2001,92.70882199,0.6429653,5.821,1,1.67E-09
ESP,2015,Spain,Warm Temperate,Flood,Hydrological,Southern Europe,Europe,5,1,92.70882199,0.6429653,5.821,1,8.37E-13
ESP,2016,Spain,Warm Temperate,Flood,Hydrological,Southern Europe,Europe,6,50001,93.87843648,0.7282715,5.592,1,4.06E-08
ESP,2017,Spain,Warm Temperate,Wildfire,Climatological,Southern Europe,Europe,1,1,95.87816577,0.546184,5.888,1,7.62E-13
ESP,2017,Spain,Warm Temperate,Wildfire,Climatological,Southern Europe,Europe,5,1,95.87816577,0.546184,5.888,1,7.62E-13
ESP,2018,Spain,Warm Temperate,Storm,Meteorological,Southern Europe,Europe,3,1,98.21999062,0.5836151,5.776,1,7.03E-13
ESP,2018,Spain,Warm Temperate,Wildfire,Climatological,Southern Europe,Europe,1,1,98.21999062,0.5836151,5.776,1,7.03E-13
ESP,2018,Spain,Warm Temperate,Extreme temperature,Meteorological,Southern Europe,Europe,10,1,98.21999062,0.5836151,5.776,1,7.03E-13
ESP,2018,Spain,Warm Temperate,Flood,Hydrological,Southern Europe,Europe,14,150001,98.21999062,0.5836151,5.776,1,1.05E-07
ESP,2019,Spain,Warm Temperate,Flood,Hydrological,Southern Europe,Europe,8,2500001,100,0.582668,5.381,1,1.79E-06
ESP,2019,Spain,Warm Temperate,Storm,Meteorological,Southern Europe,Europe,2,1,100,0.582668,5.381,1,7.18E-13
ESP,2019,Spain,Warm Temperate,Flood,Hydrological,Southern Europe,Europe,2,1,100,0.582668,5.381,1,7.18E-13
ESP,2019,Spain,Warm Temperate,Flood,Hydrological,Southern Europe,Europe,6,1,100,0.582668,5.381,1,7.18E-13
ESP,2019,Spain,Warm Temperate,Storm,Meteorological,Southern Europe,Europe,8,1,100,0.582668,5.381,1,7.18E-13
ESP,2019,Spain,Warm Temperate,Storm,Meteorological,Southern Europe,Europe,1,1,100,0.582668,5.381,1,7.18E-13
ESP,2019,Spain,Warm Temperate,Extreme temperature,Meteorological,Southern Europe,Europe,3,1,100,0.582668,5.381,1,7.18E-13
ESP,2019,Spain,Warm Temperate,Flood,Hydrological,Southern Europe,Europe,5,58001,100,0.582668,5.381,1,4.16E-08
EST,2005,Estonia,Cold Temperate,Extreme temperature,Meteorological,Northern Europe,Europe,4,1,76.38802721,0.3067871,12.655,1,7.09E-11
EST,2005,Estonia,Cold Temperate,Storm,Meteorological,Northern Europe,Europe,1,130001,76.38802721,0.3067871,12.655,1,9.22E-06
EST,2012,Estonia,Cold Temperate,Extreme temperature,Meteorological,Northern Europe,Europe,2,1,89.80529293,0.3650943,13.488,1,4.31E-11
EST,2018,Estonia,Cold Temperate,Extreme temperature,Meteorological,Northern Europe,Europe,8,1,98.21999062,0.1962265,13.564,1,3.26E-11
ETH,1981,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,1,1,35.56517152,20.02897,0.052,1,1.37E-10
ETH,1981,Ethiopia,Sub Tropical,Epidemic,Biological,Eastern Africa,Africa,991,1,35.56517152,20.02897,0.052,1,1.37E-10
ETH,1983,Ethiopia,Sub Tropical,Drought,Climatological,Eastern Africa,Africa,300001,1,38.9583793,18.92814,0.048,1,1.17E-10
ETH,1985,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,1,1,42.07452677,27.07767,0.044,1,1.05E-10
ETH,1985,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,10,1,42.07452677,27.07767,0.044,1,1.05E-10
ETH,1985,Ethiopia,Sub Tropical,Epidemic,Biological,Eastern Africa,Africa,1102,1,42.07452677,27.07767,0.044,1,1.05E-10
ETH,1986,Ethiopia,Sub Tropical,Insect infestation,Biological,Eastern Africa,Africa,1,1,42.87312983,24.64834,0.052,1,1.02E-10
ETH,1987,Ethiopia,Sub Tropical,Insect infestation,Biological,Eastern Africa,Africa,1,1,44.44423842,20.8687,0.059,1,9.50E-11
ETH,1987,Ethiopia,Sub Tropical,Drought,Climatological,Eastern Africa,Africa,368,1,44.44423842,20.8687,0.059,1,9.50E-11
ETH,1988,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,46,1,46.25655683,21.90731,0.059,1,9.17E-11
ETH,1988,Ethiopia,Sub Tropical,Epidemic,Biological,Eastern Africa,Africa,7386,1,46.25655683,21.90731,0.059,1,9.17E-11
ETH,1988,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,1,1,46.25655683,21.90731,0.059,1,9.17E-11
ETH,1988,Ethiopia,Sub Tropical,Insect infestation,Biological,Eastern Africa,Africa,1,1,46.25655683,21.90731,0.059,1,9.17E-11
ETH,1988,Ethiopia,Sub Tropical,Epidemic,Biological,Eastern Africa,Africa,16,1,46.25655683,21.90731,0.059,1,9.17E-11
ETH,1989,Ethiopia,Sub Tropical,Drought,Climatological,Eastern Africa,Africa,1,1,48.48936537,23.32774,0.06,1,8.71E-11
ETH,1990,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,1,1,51.106795,23.61773,0.062,1,8.21E-11
ETH,1991,Ethiopia,Sub Tropical,Mass movement (dry),Geophysical,Eastern Africa,Africa,14,1,53.27115662,28.01831,0.06,1,7.43E-11
ETH,1992,Ethiopia,Sub Tropical,Insect infestation,Biological,Eastern Africa,Africa,1,1,54.88464241,33.30482,0.057,1,9.53E-11
ETH,1993,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,3,1,56.50464564,29.63368,0.056,1,1.13E-10
ETH,1993,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,1,1,56.50464564,29.63368,0.056,1,1.13E-10
ETH,1994,Ethiopia,Sub Tropical,Landslide,Hydrological,Eastern Africa,Africa,23,1,57.97797424,29.77422,0.04,1,1.44E-10
ETH,1994,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,5,3501,57.97797424,29.77422,0.04,1,5.05E-07
ETH,1995,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,28,501,59.60449489,28.68378,0.044,1,6.54E-08
ETH,1996,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,1,1,61.35162973,23.62336,0.048,1,1.17E-10
ETH,1996,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,41,1,61.35162973,23.62336,0.048,1,1.17E-10
ETH,1997,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,298,1,62.7858352,21.49785,0.049,1,1.16E-10
ETH,1997,Ethiopia,Sub Tropical,Drought,Climatological,Eastern Africa,Africa,1,1,62.7858352,21.49785,0.049,1,1.16E-10
ETH,1997,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,30,1,62.7858352,21.49785,0.049,1,1.16E-10
ETH,1998,Ethiopia,Sub Tropical,Drought,Climatological,Eastern Africa,Africa,1,15601,63.76045524,22.01921,0.05,1,2.00E-06
ETH,1999,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,1,1,65.15554686,19.02589,0.048,1,1.30E-10
ETH,1999,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,1,1,65.15554686,19.02589,0.048,1,1.30E-10
ETH,1999,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,35,1,65.15554686,19.02589,0.048,1,1.30E-10
ETH,1999,Ethiopia,Sub Tropical,Drought,Climatological,Eastern Africa,Africa,1,1,65.15554686,19.02589,0.048,1,1.30E-10
ETH,1999,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,1,2701,65.15554686,19.02589,0.048,1,3.51E-07
ETH,1999,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,14,1,65.15554686,19.02589,0.048,1,1.30E-10
ETH,1999,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,2,1,65.15554686,19.02589,0.048,1,1.30E-10
ETH,1999,Ethiopia,Sub Tropical,Epidemic,Biological,Eastern Africa,Africa,10,1,65.15554686,19.02589,0.048,1,1.30E-10
ETH,2000,Ethiopia,Sub Tropical,Epidemic,Biological,Eastern Africa,Africa,20,1,67.35575898,16.33542,0.052,1,1.21E-10
ETH,2000,Ethiopia,Sub Tropical,Wildfire,Climatological,Eastern Africa,Africa,1,1,67.35575898,16.33542,0.052,1,1.21E-10
ETH,2000,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,10,1,67.35575898,16.33542,0.052,1,1.21E-10
ETH,2000,Ethiopia,Sub Tropical,Landslide,Hydrological,Eastern Africa,Africa,5,1,67.35575898,16.33542,0.052,1,1.21E-10
ETH,2000,Ethiopia,Sub Tropical,Epidemic,Biological,Eastern Africa,Africa,312,1,67.35575898,16.33542,0.052,1,1.21E-10
ETH,2000,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,61,1,67.35575898,16.33542,0.052,1,1.21E-10
ETH,2000,Ethiopia,Sub Tropical,Epidemic,Biological,Eastern Africa,Africa,52,1,67.35575898,16.33542,0.052,1,1.21E-10
ETH,2000,Ethiopia,Sub Tropical,Epidemic,Biological,Eastern Africa,Africa,28,1,67.35575898,16.33542,0.052,1,1.21E-10
ETH,2000,Ethiopia,Sub Tropical,Epidemic,Biological,Eastern Africa,Africa,15,1,67.35575898,16.33542,0.052,1,1.21E-10
ETH,2001,Ethiopia,Sub Tropical,Epidemic,Biological,Eastern Africa,Africa,119,1,69.25933995,13.19413,0.063,1,1.21E-10
ETH,2001,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,1,1,69.25933995,13.19413,0.063,1,1.21E-10
ETH,2001,Ethiopia,Sub Tropical,Epidemic,Biological,Eastern Africa,Africa,312,1,69.25933995,13.19413,0.063,1,1.21E-10
ETH,2001,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,6,1,69.25933995,13.19413,0.063,1,1.21E-10
ETH,2001,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,1,1,69.25933995,13.19413,0.063,1,1.21E-10
ETH,2002,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,23,1,70.35781897,13.95796,0.063,1,1.27E-10
ETH,2002,Ethiopia,Sub Tropical,Epidemic,Biological,Eastern Africa,Africa,13,1,70.35781897,13.95796,0.063,1,1.27E-10
ETH,2003,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,120,1,71.95500655,17.09704,0.068,1,1.16E-10
ETH,2003,Ethiopia,Sub Tropical,Drought,Climatological,Eastern Africa,Africa,1,1,71.95500655,17.09704,0.068,1,1.16E-10
ETH,2005,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,14,1,76.38802721,9.252911,0.065,1,8.06E-11
ETH,2005,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,43,1201,76.38802721,9.252911,0.065,1,9.68E-08
ETH,2005,Ethiopia,Sub Tropical,Epidemic,Biological,Eastern Africa,Africa,41,1,76.38802721,9.252911,0.065,1,8.06E-11
ETH,2005,Ethiopia,Sub Tropical,Volcanic activity,Geophysical,Eastern Africa,Africa,1,1,76.38802721,9.252911,0.065,1,8.06E-11
ETH,2005,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,1,1,76.38802721,9.252911,0.065,1,8.06E-11
ETH,2005,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,157,5001,76.38802721,9.252911,0.065,1,4.03E-07
ETH,2005,Ethiopia,Sub Tropical,Drought,Climatological,Eastern Africa,Africa,1,1,76.38802721,9.252911,0.065,1,8.06E-11
ETH,2005,Ethiopia,Sub Tropical,Epidemic,Biological,Eastern Africa,Africa,35,1,76.38802721,9.252911,0.065,1,8.06E-11
ETH,2006,Ethiopia,Sub Tropical,Epidemic,Biological,Eastern Africa,Africa,220,1,78.85225551,9.377134,0.068,1,6.54E-11
ETH,2006,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,6,1,78.85225551,9.377134,0.068,1,6.54E-11
ETH,2006,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,81,1,78.85225551,9.377134,0.068,1,6.54E-11
ETH,2006,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,499,3201,78.85225551,9.377134,0.068,1,2.09E-07
ETH,2006,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,3,1,78.85225551,9.377134,0.068,1,6.54E-11
ETH,2006,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,3,1,78.85225551,9.377134,0.068,1,6.54E-11
ETH,2006,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,1,1,78.85225551,9.377134,0.068,1,6.54E-11
ETH,2006,Ethiopia,Sub Tropical,Epidemic,Biological,Eastern Africa,Africa,133,1,78.85225551,9.377134,0.068,1,6.54E-11
ETH,2006,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,365,1,78.85225551,9.377134,0.068,1,6.54E-11
ETH,2007,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,18,1,81.10165893,9.465576,0.072,1,5.07E-11
ETH,2007,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,1,1,81.10165893,9.465576,0.072,1,5.07E-11
ETH,2007,Ethiopia,Sub Tropical,Volcanic activity,Geophysical,Eastern Africa,Africa,6,1,81.10165893,9.465576,0.072,1,5.07E-11
ETH,2008,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,12,1,84.21522909,9.565054,0.077,1,3.69E-11
ETH,2008,Ethiopia,Sub Tropical,Epidemic,Biological,Eastern Africa,Africa,21,1,84.21522909,9.565054,0.077,1,3.69E-11
ETH,2008,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,30,1,84.21522909,9.565054,0.077,1,3.69E-11
ETH,2008,Ethiopia,Sub Tropical,Drought,Climatological,Eastern Africa,Africa,1,1,84.21522909,9.565054,0.077,1,3.69E-11
ETH,2008,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,6,1,84.21522909,9.565054,0.077,1,3.69E-11
ETH,2009,Ethiopia,Sub Tropical,Epidemic,Biological,Eastern Africa,Africa,136,1,83.91580741,9.731031,0.076,1,3.08E-11
ETH,2009,Ethiopia,Sub Tropical,Drought,Climatological,Eastern Africa,Africa,1,1,83.91580741,9.731031,0.076,1,3.08E-11
ETH,2010,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,1,1,85.2920606,9.736748,0.072,1,3.34E-11
ETH,2010,Ethiopia,Sub Tropical,Epidemic,Biological,Eastern Africa,Africa,17,1,85.2920606,9.736748,0.072,1,3.34E-11
ETH,2010,Ethiopia,Sub Tropical,Drought,Climatological,Eastern Africa,Africa,1,1,85.2920606,9.736748,0.072,1,3.34E-11
ETH,2010,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,20,1,85.2920606,9.736748,0.072,1,3.34E-11
ETH,2011,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,1,1,87.98460292,9.652372,0.082,1,3.13E-11
ETH,2011,Ethiopia,Sub Tropical,Drought,Climatological,Eastern Africa,Africa,1,1,87.98460292,9.652372,0.082,1,3.13E-11
ETH,2013,Ethiopia,Sub Tropical,Epidemic,Biological,Eastern Africa,Africa,1,1,91.12079403,9.381161,0.102,1,2.10E-11
ETH,2013,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,1,2201,91.12079403,9.381161,0.102,1,4.62E-08
ETH,2013,Ethiopia,Sub Tropical,Epidemic,Biological,Eastern Africa,Africa,56,1,91.12079403,9.381161,0.102,1,2.10E-11
ETH,2013,Ethiopia,Sub Tropical,Epidemic,Biological,Eastern Africa,Africa,56,1,91.12079403,9.381161,0.102,1,2.10E-11
ETH,2015,Ethiopia,Sub Tropical,Drought,Climatological,Eastern Africa,Africa,1,1400001,92.70882199,8.957239,0.126,1,2.17E-05
ETH,2015,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,1,1,92.70882199,8.957239,0.126,1,1.55E-11
ETH,2016,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,101,1,93.87843648,8.202573,0.138,1,1.35E-11
ETH,2016,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,29,1,93.87843648,8.202573,0.138,1,1.35E-11
ETH,2018,Ethiopia,Sub Tropical,Landslide,Hydrological,Eastern Africa,Africa,13,37,98.21999062,6.284725,0.148,1,4.39E-10
ETH,2018,Ethiopia,Sub Tropical,Epidemic,Biological,Eastern Africa,Africa,1,1,98.21999062,6.284725,0.148,1,1.19E-11
ETH,2018,Ethiopia,Sub Tropical,Landslide,Hydrological,Eastern Africa,Africa,33,1,98.21999062,6.284725,0.148,1,1.19E-11
ETH,2019,Ethiopia,Sub Tropical,Landslide,Hydrological,Eastern Africa,Africa,24,1,100,5.467146,0.146,1,1.04E-11
ETH,2019,Ethiopia,Sub Tropical,Flood,Hydrological,Eastern Africa,Africa,1,1,100,5.467146,0.146,1,1.04E-11
ETH,2019,Ethiopia,Sub Tropical,Insect infestation,Biological,Eastern Africa,Africa,1,1,100,5.467146,0.146,1,1.04E-11
ETH,2019,Ethiopia,Sub Tropical,Epidemic,Biological,Eastern Africa,Africa,16,1,100,5.467146,0.146,1,1.04E-11
ETH,2019,Ethiopia,Sub Tropical,Epidemic,Biological,Eastern Africa,Africa,56,1,100,5.467146,0.146,1,1.04E-11
FIN,1990,Finland,Cold Temperate,Storm,Meteorological,Northern Europe,Europe,1,5001,51.106795,0,11.402,1,3.54E-08
FIN,1990,Finland,Cold Temperate,Storm,Meteorological,Northern Europe,Europe,1,5001,51.106795,0,11.402,1,3.54E-08
FIN,2005,Finland,Cold Temperate,Flood,Hydrological,Northern Europe,Europe,1,1,76.38802721,0.03862198,10.848,1,4.88E-12
FJI,1981,Fiji,Tropical,Storm,Meteorological,Melanesia,Oceania,1,1,35.56517152,0.7429815,1.655,1,8.09E-10
FJI,1983,Fiji,Tropical,Storm,Meteorological,Melanesia,Oceania,10,50001,38.9583793,1.435368,1.034,1,4.45E-05
FJI,1983,Fiji,Tropical,Drought,Climatological,Melanesia,Oceania,1,30001,38.9583793,1.435368,1.034,1,2.67E-05
FJI,1983,Fiji,Tropical,Storm,Meteorological,Melanesia,Oceania,1,852,38.9583793,1.435368,1.034,1,7.59E-07
FJI,1985,Fiji,Tropical,Storm,Meteorological,Melanesia,Oceania,2,3001,42.07452677,1.4589,0.805,1,2.63E-06
FJI,1985,Fiji,Tropical,Storm,Meteorological,Melanesia,Oceania,29,73001,42.07452677,1.4589,0.805,1,6.40E-05
FJI,1985,Fiji,Tropical,Storm,Meteorological,Melanesia,Oceania,4,1,42.07452677,1.4589,0.805,1,8.76E-10
FJI,1986,Fiji,Tropical,Storm,Meteorological,Melanesia,Oceania,2,20001,42.87312983,1.12456,0.832,1,1.55E-05
FJI,1986,Fiji,Tropical,Flood,Hydrological,Melanesia,Oceania,20,15401,42.87312983,1.12456,0.832,1,1.19E-05
